"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;
"Stat";"Partinico";;;;;;;;;;;;;;;
"Parm";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"O3"
"PtId";"4";"4";"4";"4";"4";"4";"4";"4";"6";"6";"6";"6";"6";"6";"6";"6"
"Unit";"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";
"Field";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp"
"18/08/2015 23:00";"6.89142734";"80400000";"22:51";"2.57745057";"22:08";"14.76176426";"2.62575916";"720";;;;;;;;
"19/08/2015 00:00";"2.95625792";"80400000";"23:52";"0.0";"23:23";"6.32647149";"1.22259781";"720";;;;;;;;
"19/08/2015 01:00";"3.49127376";"80400000";"00:18";"0.0";"00:47";"11.95";"3.16493169";"720";;;;;;;;
"19/08/2015 02:00";"2.61975739";"80400000";"01:59";"0.0";"01:00";"7.26372624";"1.65828716";"720";;;;;;;;
"19/08/2015 03:00";;;;;;;;;;;;;;;;
"19/08/2015 04:00";"5.50149129";"80400000";"03:54";"0.0";"03:05";"12.41862738";"2.54535382";"720";;;;;;;;
"19/08/2015 05:00";"4.33057293";"80400000";"04:19";"0.0";"04:57";"9.37254943";"1.68486396";"720";;;;;;;;
"19/08/2015 06:00";"9.2963983";"80400000";"05:07";"3.04607794";"05:33";"14.52745057";"2.87945288";"720";;;;;;;;
"19/08/2015 07:00";"18.12384035";"80400000";"06:10";"7.9666673";"06:26";"46.8627376";"5.56984529";"720";;;;;;;;
"19/08/2015 08:00";"13.37833666";"80400000";"07:48";"6.56078518";"07:00";"20.85391632";"2.03065107";"720";;;;;;;;
"19/08/2015 09:00";"14.15287447";"80400000";"08:58";"5.62352851";"08:37";"24.36861208";"3.96915139";"720";;;;;;;;
"19/08/2015 10:00";"18.2248016";"80400000";"09:28";"6.32647149";"09:04";"61.85882128";"8.28737089";"712";;;;;;;;
"19/08/2015 11:00";"14.29248298";"80400000";"10:06";"8.90392206";"10:59";"46.8627376";"3.46270274";"716";;;;;;;;
"19/08/2015 12:00";"17.6559013";"80400000";"11:55";"0.0";"11:04";"74.74604544";"10.98536923";"714";;;;;;;;
"19/08/2015 13:00";"5.672426";"80400000";"12:37";"0.0";"12:18";"11.01274525";"2.43944432";"714";"86.9818803";"88400000";"12:53";"73.9532535";"12:32";"98.48495055";"4.6127592";"714"
"19/08/2015 14:00";"8.59052614";"80400000";"13:00";"0.93725475";"13:50";"34.2097908";"5.86705995";"720";"85.57227315";"C8400000";"13:31";"0.0";"13:27";"304.083486";"27.2428023";"695"
"19/08/2015 15:00";;;;;;;;;;;;;;;;
"19/08/2015 16:00";;;;;;;;;;;;;;;;
"19/08/2015 17:00";;;;;;;;;;;;;;;;
"19/08/2015 18:00";;;;;;;;;;;;;;;;
"19/08/2015 19:00";"20.25901664";"80400000";"18:06";"7.7323517";"18:06";"58.3441064";"6.76368853";"720";;;;;;;;
"19/08/2015 20:00";"11.90736814";"80400000";"19:39";"6.0921578";"19:51";"17.10490114";"2.19168354";"720";;;;;;;;
"19/08/2015 21:00";"10.0901345";"80400000";"20:41";"3.28039163";"20:11";"30.69509504";"4.9709457";"720";;;;;;;;
"19/08/2015 22:00";"14.03506659";"80400000";"21:02";"5.15490305";"21:18";"31.39802272";"3.95215562";"720";;;;;;;;
"19/08/2015 23:00";"13.26736418";"80400000";"22:59";"7.49803993";"22:23";"24.60292768";"3.7270616";"720";;;;;;;;
"20/08/2015 00:00";"10.2525264";"80400000";"23:21";"4.21764638";"23:39";"17.33921482";"3.14091888";"720";;;;;;;;
"20/08/2015 01:00";"11.06286259";"80400000";"00:00";"5.38921482";"00:42";"16.40196007";"1.74426406";"720";;;;;;;;
"20/08/2015 02:00";"5.34137658";"80400000";"01:56";"0.70294106";"01:04";"13.12156844";"3.2903608";"720";;;;;;;;
"20/08/2015 03:00";;;;;;;;;;;;;;;;
"20/08/2015 04:00";"2.46452402";"88400000";"03:52";"0.0";"03:27";"8.43529468";"1.84581038";"720";;;;;;;;
"20/08/2015 05:00";"12.09449366";"88400000";"04:02";"0.70294106";"04:57";"37.02155888";"9.52395498";"720";;;;;;;;
"20/08/2015 06:00";"32.70661464";"88400000";"05:17";"21.32254752";"05:51";"72.40292768";"9.72328862";"720";;;;;;;;
"20/08/2015 07:00";"23.49482808";"88400000";"06:48";"11.71568631";"06:00";"35.85";"6.48376026";"720";;;;;;;;
"20/08/2015 08:00";"8.42056846";"88400000";"07:31";"1.8745095";"07:20";"17.10490114";"2.94431557";"716";;;;;;;;
"20/08/2015 09:00";"14.55283428";"88400000";"08:16";"3.51470532";"08:37";"38.89606456";"7.52345997";"720";"62.9176716";"89C00000";"08:38";"45.3068889";"08:48";"77.42820435";"7.70153391";"599"
"20/08/2015 10:00";"17.7043552";"88400000";"09:45";"7.9666673";"09:42";"79.66665392";"10.54175846";"720";"63.86982525";"80400000";"09:57";"32.69631435";"09:54";"88.8490806";"7.52153105";"720"
"20/08/2015 11:00";"17.26501584";"88400000";"10:48";"1.8745095";"10:47";"59.2813688";"8.04999035";"720";"69.46360575";"80400000";"10:50";"25.3203006";"10:36";"80.9971995";"6.77594568";"720"
"20/08/2015 12:00";"15.70390034";"88400000";"11:59";"2.10882319";"11:18";"24.60292768";"3.43263846";"720";"68.72338095";"80400000";"11:26";"36.97914045";"11:09";"86.46974385";"8.12602602";"720"
"20/08/2015 13:00";"7.57354098";"88400000";"12:38";"1.64019582";"12:26";"22.9627376";"2.85764652";"720";"71.71145205";"80400000";"12:55";"37.6929315";"12:05";"84.56623455";"6.81690902";"720"
"20/08/2015 14:00";"4.11350739";"88400000";"13:58";"0.70294106";"13:02";"7.7323517";"1.12188894";"720";"73.060092";"80400000";"13:31";"43.6413432";"13:36";"86.2318002";"5.65687038";"720"
"20/08/2015 15:00";"4.51119001";"88400000";"14:40";"1.64019582";"14:58";"9.13823574";"1.21313723";"720";"68.9616438";"80400000";"14:31";"43.87924695";"14:37";"81.94895415";"6.54578652";"720"
"20/08/2015 16:00";"9.3042069";"88400000";"15:19";"4.68627376";"15:57";"27.41469576";"2.5848481";"720";"65.7885165";"80400000";"15:49";"46.2586236";"15:48";"78.14197545";"5.95070196";"720"
"20/08/2015 17:00";"10.57633507";"88400000";"16:15";"5.62352851";"16:37";"15.69901901";"2.00185444";"720";"65.85524925";"80400000";"16:47";"52.68286275";"16:00";"77.1902607";"4.6157936";"720"
"20/08/2015 18:00";"14.85353834";"88400000";"17:52";"8.66960837";"17:18";"46.8627376";"5.37398001";"720";"66.27495735";"80400000";"17:20";"54.34844835";"17:15";"77.6661081";"4.76229642";"720"
"20/08/2015 19:00";"13.48019846";"88400000";"18:14";"6.32647149";"18:02";"30.69509504";"2.82328597";"720";"67.30533495";"80400000";"18:01";"56.72780505";"18:56";"78.61786275";"4.22317959";"720"
"20/08/2015 20:00";"12.20481606";"88400000";"19:10";"5.38921482";"19:36";"19.68233832";"3.17254336";"720";"67.4299227";"80400000";"19:24";"5.33372228";"19:24";"307.749498";"15.08143193";"720"
"20/08/2015 21:00";"5.87639242";"88400000";"20:32";"2.57745057";"20:45";"22.0254752";"2.20097777";"720";"72.6916155";"80400000";"20:45";"63.6279315";"20:32";"82.4248215";"3.44259395";"720"
"20/08/2015 22:00";"6.38602455";"88400000";"21:59";"1.17156844";"21:47";"11.71568631";"1.93410463";"720";"69.2541108";"80400000";"21:29";"42.2137212";"21:08";"85.28004555";"4.2382199";"720"
"20/08/2015 23:00";"5.7429635";"88400000";"22:01";"0.23431369";"22:43";"37.49019008";"4.20281309";"720";"68.8288167";"80400000";"22:43";"48.63800025";"22:06";"77.6661081";"5.4153896";"720"
"21/08/2015 00:00";"4.83141942";"88400000";"23:33";"0.70294106";"23:22";"11.01274525";"2.11297223";"720";"69.52804425";"80400000";"23:20";"60.5347638";"23:29";"77.9040717";"3.01776668";"720"
"21/08/2015 01:00";"1.32647677";"88400000";"00:59";"0.0";"00:02";"6.0921578";"1.22574687";"720";"76.26890985";"80400000";"00:22";"67.4349102";"00:49";"90.2767026";"4.52838666";"720"
"21/08/2015 02:00";"0.50377376";"88400000";"02:00";"0.0";"01:46";"4.21764638";"0.66662836";"720";"73.30098825";"80400000";"01:29";"66.7210992";"01:00";"80.5213521";"2.54808383";"720"
"21/08/2015 03:00";;;;;;;;;"71.65032525";"80400000";"02:02";"62.43825315";"02:21";"77.1902607";"2.52184758";"720"
"21/08/2015 04:00";"1.74628887";"80400000";"03:37";"0.0";"03:58";"7.02941255";"1.38908712";"720";"69.40511235";"81400000";"03:59";"55.30018305";"03:05";"79.8075411";"5.53332203";"720"
"21/08/2015 05:00";"13.29990642";"80400000";"04:28";"0.0";"04:50";"56.4695816";"12.23133933";"720";;;;;;;;
"21/08/2015 06:00";"38.2224096";"80400000";"05:11";"14.76176426";"05:29";"74.51174896";"15.50363938";"720";"42.4774602";"80400000";"05:30";"17.88864431";"05:10";"64.77084705";"10.41191298";"720"
"21/08/2015 07:00";"31.53794288";"80400000";"06:51";"9.37254943";"06:03";"54.12646384";"10.21118514";"720";"56.7516054";"80400000";"06:01";"30.20112795";"06:47";"76.60977555";"11.32168286";"720"
"21/08/2015 08:00";"10.37651769";"80400000";"07:42";"0.0";"07:29";"39.13036104";"7.63575938";"720";"80.86618785";"80400000";"07:29";"63.82374075";"07:32";"96.97274055";"6.95467773";"720"
"21/08/2015 09:00";"15.13569027";"80400000";"08:15";"6.32647149";"08:53";"53.42351704";"5.58820049";"720";"74.43897615";"80400000";"08:45";"38.01482475";"08:39";"89.39585025";"7.93096091";"720"
"21/08/2015 10:00";"13.1993486";"80400000";"09:41";"9.13823574";"09:00";"19.68233832";"1.96839635";"720";"77.27012055";"80400000";"09:52";"53.87902485";"09:15";"91.2900828";"6.30524937";"720"
"21/08/2015 11:00";"12.97967892";"80400000";"10:26";"6.32647149";"10:34";"18.27647149";"2.39123324";"720";"79.3922619";"80400000";"10:14";"38.01482475";"10:23";"95.7888477";"7.11820788";"720"
"21/08/2015 12:00";"12.45833006";"80400000";"11:30";"3.28039163";"11:16";"48.50292768";"7.13189958";"720";"74.79675945";"80400000";"11:36";"59.32493595";"11:12";"87.26483115";"6.54070526";"720"
"21/08/2015 13:00";"7.12801822";"80400000";"12:59";"2.10882319";"12:34";"17.33921482";"3.04862473";"720";"76.05384885";"C0400000";"12:24";"0.0";"12:24";"112.36336755";"7.55009945";"719"
"21/08/2015 14:00";"3.37964929";"80400000";"13:09";"0.0";"13:35";"5.8578422";"0.80658867";"720";"77.61050745";"80400000";"13:53";"47.4859875";"13:33";"88.68551055";"5.2823211";"720"
"21/08/2015 15:00";"4.39175502";"80400000";"14:14";"0.23431369";"14:59";"7.02941255";"1.4082511";"720";"74.64781275";"80400000";"14:26";"60.03527565";"14:28";"86.3177049";"5.83328424";"720"
"21/08/2015 16:00";"10.07158428";"80400000";"15:05";"3.9833327";"15:24";"24.36861208";"3.26281653";"720";"69.95892435";"80400000";"15:49";"52.2215589";"15:39";"82.0557066";"6.38996106";"720"
"21/08/2015 17:00";"16.50284484";"80400000";"16:35";"9.37254943";"16:05";"46.1597908";"5.1280796";"720";"69.81061605";"80400000";"16:06";"54.352578";"16:51";"90.34295655";"7.43585777";"720"
"21/08/2015 18:00";"23.48245744";"80400000";"17:28";"12.65294106";"17:43";"64.43627376";"6.66042523";"720";"71.09052825";"80400000";"17:42";"33.04248675";"17:23";"87.26483115";"7.05322275";"720"
"21/08/2015 19:00";"18.83654409";"80400000";"18:59";"8.66960837";"18:03";"71.7";"8.55168194";"720";"81.3052275";"80400000";"18:04";"57.66748995";"18:57";"94.3682082";"6.74205063";"720"
"21/08/2015 20:00";"8.73306765";"80400000";"19:55";"4.21764638";"19:04";"14.99607794";"2.52991634";"720";"85.103907";"80400000";"19:02";"69.5063985";"19:52";"93.8946351";"4.3099202";"720"
"21/08/2015 21:00";"7.89149129";"80400000";"20:59";"1.8745095";"20:28";"14.52745057";"2.59268538";"720";"82.86697335";"80400000";"20:25";"74.715543";"20:32";"89.63261685";"3.40788494";"720"
"21/08/2015 22:00";"6.68607662";"80400000";"21:50";"2.34313688";"21:41";"13.59019582";"2.7679393";"720";"80.02465695";"80400000";"21:32";"71.1638844";"21:49";"87.97517085";"4.14579354";"720"
"21/08/2015 23:00";"3.96934068";"80400000";"22:30";"1.64019582";"22:48";"8.66960837";"1.51370937";"720";"81.41245875";"80400000";"22:18";"71.8741842";"22:25";"89.39585025";"3.21085076";"720"
"22/08/2015 00:00";"2.99986682";"80400000";"23:53";"0.0";"23:22";"8.90392206";"1.9414123";"720";"85.7895486";"80400000";"23:21";"80.16147405";"23:04";"92.2371891";"2.56783034";"720"
"22/08/2015 01:00";"2.65859776";"80400000";"00:28";"0.0";"00:51";"6.56078518";"1.23359754";"719";"82.9619553";"80400000";"00:55";"74.95232955";"00:25";"90.5797431";"3.83480696";"719"
"22/08/2015 02:00";"1.01470796";"80400000";"02:00";"0.0";"01:14";"4.92058745";"1.02102521";"720";"81.3515913";"80400000";"01:09";"68.0857191";"01:46";"88.448724";"3.63670346";"720"
"22/08/2015 03:00";;;;;;;;;"76.37201145";"80400000";"02:20";"63.11340105";"02:34";"84.66027885";"4.40111763";"720"
"22/08/2015 04:00";"1.92788107";"80400000";"03:40";"0.0";"03:15";"7.49803993";"1.55496459";"720";"73.23240015";"81400000";"03:09";"62.16625485";"03:54";"82.29245325";"4.7959022";"720"
"22/08/2015 05:00";"5.51678729";"80400000";"04:24";"0.0";"04:38";"37.72450568";"5.50752556";"720";;;;;;;;
"22/08/2015 06:00";"11.74367417";"80400000";"05:21";"5.62352851";"05:58";"30.92941064";"6.00427846";"720";"61.1833782";"80400000";"05:58";"45.9051096";"05:16";"69.33205545";"5.1752714";"720"
"22/08/2015 07:00";"18.00961174";"80400000";"06:58";"1.64019582";"06:11";"86.46174896";"16.51444112";"720";"74.7628644";"80400000";"06:12";"31.14611955";"06:54";"96.0387813";"15.0770948";"720"
"22/08/2015 08:00";"11.69095268";"80400000";"07:00";"3.04607794";"07:08";"18.97941255";"3.51420629";"720";"79.73849415";"80400000";"07:02";"44.96799825";"07:15";"94.16461845";"7.16068143";"720"
"22/08/2015 09:00";"13.01026901";"80400000";"08:31";"6.56078518";"08:39";"20.38528512";"2.70629069";"720";"77.7332199";"80400000";"08:48";"60.6640797";"08:12";"89.947767";"5.70112946";"720"
"22/08/2015 10:00";"12.12833798";"80400000";"09:45";"0.0";"09:52";"18.51078518";"2.9466635";"720";"77.79827685";"80400000";"09:47";"61.1326254";"09:35";"89.4792213";"5.48437869";"720"
"22/08/2015 11:00";"12.20253887";"80400000";"10:30";"5.8578422";"10:27";"67.01370712";"7.34205706";"720";"79.7671224";"80400000";"10:27";"64.64663835";"10:30";"88.30785705";"4.34852744";"720"
"22/08/2015 12:00";"11.03292258";"80400000";"11:25";"7.02941255";"11:49";"15.23039163";"1.63415772";"720";"77.0987301";"80400000";"11:23";"48.2477982";"11:41";"92.52472845";"6.49089011";"720"
"22/08/2015 13:00";"4.93946271";"80400000";"12:34";"1.40588213";"12:02";"10.54411787";"1.89303487";"720";"82.09550685";"80400000";"12:24";"69.33205545";"12:59";"93.22752705";"4.87538499";"720"
"22/08/2015 14:00";"4.5395029";"80400000";"13:26";"1.8745095";"13:31";"7.49803993";"1.11994062";"720";"85.92223605";"80400000";"13:26";"73.78317975";"13:11";"103.76966565";"5.71678223";"720"
"22/08/2015 15:00";"7.12671614";"80400000";"14:04";"0.70294106";"14:42";"11.95";"2.34005665";"720";"79.50843075";"80400000";"14:53";"69.33205545";"14:02";"94.3988913";"5.09749233";"720"
"22/08/2015 16:00";"10.87443499";"80400000";"15:50";"0.0";"15:51";"27.41469576";"3.61424595";"720";"73.27784625";"80400000";"15:50";"41.68825815";"15:48";"84.09102555";"6.62185986";"720"
"22/08/2015 17:00";"15.1649802";"80400000";"16:39";"10.77843156";"16:10";"31.163688";"3.76265157";"720";"72.85845735";"80400000";"16:58";"55.0416111";"16:21";"86.1994413";"5.82745286";"720"
"22/08/2015 18:00";"17.3971446";"80400000";"17:34";"10.30980418";"17:25";"26.71174896";"4.3755967";"720";"70.99959615";"80400000";"17:21";"52.23035685";"17:49";"86.1994413";"7.46865956";"720"
"22/08/2015 19:00";"19.36926744";"80400000";"18:46";"13.12156844";"18:05";"24.60292768";"2.77200422";"720";"69.724452";"80400000";"18:35";"61.1326254";"18:46";"76.3601412";"3.22151603";"720"
"22/08/2015 20:00";"26.65023992";"80400000";"19:46";"15.23039163";"19:35";"55.29802272";"11.03979622";"720";"61.5097203";"80400000";"19:33";"33.4887882";"19:25";"78.70280985";"11.88397959";"720"
"22/08/2015 21:00";"29.3653564";"80400000";"20:57";"20.85391632";"20:27";"60.45292768";"6.28692177";"720";"53.11992735";"80400000";"20:27";"29.97477525";"20:45";"67.2235998";"8.06274462";"720"
"22/08/2015 22:00";"30.06407768";"80400000";"21:34";"7.9666673";"21:57";"70.2941064";"13.27086505";"720";"54.24506745";"80400000";"22:00";"33.72306105";"21:24";"77.5314855";"11.28549156";"720"
"22/08/2015 23:00";"52.95976144";"80400000";"22:19";"27.88332696";"22:44";"182.53038016";"24.15538584";"720";"35.3981229";"80400000";"22:47";"13.34164629";"22:16";"55.0416111";"10.50640217";"720"
"23/08/2015 00:00";"41.58123912";"80400000";"23:46";"11.24705894";"23:52";"72.40292768";"10.71813282";"720";"39.40737465";"80400000";"23:19";"20.83827375";"23:41";"59.0241897";"10.9690706";"720"
"23/08/2015 01:00";"51.68309992";"80400000";"00:49";"17.8078422";"00:00";"80.3695816";"13.37884716";"720";"35.1254463";"80400000";"00:23";"15.21580316";"00:46";"61.83540405";"10.67054678";"720"
"23/08/2015 02:00";"56.15360448";"80400000";"01:36";"31.86665392";"01:34";"129.8097908";"15.91198713";"720";"27.69780195";"80400000";"01:29";"10.99895171";"01:06";"43.56240105";"7.27538595";"720"
"23/08/2015 03:00";;;;;;;;;"37.6422186";"80400000";"02:02";"19.66692546";"02:44";"54.33879255";"9.6561611";"720"
"23/08/2015 04:00";"17.69101135";"80400000";"03:36";"9.84117681";"03:00";"36.55292768";"4.73451926";"720";"50.0031987";"81400000";"03:54";"34.6601724";"03:19";"60.89835255";"5.46617432";"720"
"23/08/2015 05:00";"15.09956686";"80400000";"04:34";"7.9666673";"04:54";"25.30587448";"3.6996722";"720";;;;;;;;
"23/08/2015 06:00";"17.50974419";"80400000";"05:03";"8.66960837";"05:22";"34.678422";"5.13535858";"720";"47.74711305";"80400000";"05:36";"36.299025";"05:10";"67.5289944";"8.41067861";"720"
"23/08/2015 07:00";"18.33277033";"80400000";"06:26";"5.38921482";"06:35";"28.58627376";"4.76835974";"720";"64.18750905";"80400000";"06:00";"44.92223295";"06:56";"78.24974535";"7.17565989";"720"
"23/08/2015 08:00";"7.80329838";"80400000";"07:47";"0.0";"07:46";"33.27254752";"5.92738546";"720";"84.5559603";"80400000";"07:00";"61.935573";"07:42";"94.3308618";"6.44235774";"720"
"23/08/2015 09:00";"8.87202798";"80400000";"08:27";"1.8745095";"08:16";"56.0009504";"7.2576174";"720";"82.23763065";"C0400000";"08:32";"0.0";"08:33";"132.08649615";"7.46493888";"716"
"23/08/2015 10:00";"10.89396225";"80400000";"09:44";"0.93725475";"09:19";"22.0254752";"4.44666383";"720";"84.77606865";"80400000";"09:19";"51.4478979";"09:40";"100.62347085";"6.80110463";"720"
"23/08/2015 11:00";"16.64701346";"80400000";"10:20";"3.51470532";"10:01";"64.67057024";"8.38361523";"720";"81.6990405";"80400000";"10:18";"30.9386595";"10:03";"93.63167415";"8.19424305";"720"
"23/08/2015 12:00";"10.52947386";"80400000";"11:47";"4.21764638";"11:53";"14.76176426";"2.19726084";"720";"84.71230845";"80400000";"11:47";"55.4098881";"11:14";"97.36060845";"7.52841978";"720"
"23/08/2015 13:00";"4.6045893";"80400000";"12:55";"1.17156844";"12:45";"8.20098099";"1.2519145";"720";"89.0132292";"80400000";"12:12";"66.36369495";"12:59";"106.683024";"8.04293627";"720"
"23/08/2015 14:00";"2.04471192";"80400000";"13:29";"0.0";"13:47";"6.32647149";"1.41046137";"720";"99.2937435";"80400000";"13:40";"83.37705495";"13:19";"109.94586645";"4.80667719";"720"
"23/08/2015 15:00";"3.22734702";"80400000";"14:36";"0.0";"14:54";"7.02941255";"1.33053403";"720";"94.00749225";"80400000";"14:51";"80.1142125";"14:00";"107.3821917";"5.65879556";"720"
"23/08/2015 16:00";"4.77218948";"80400000";"15:10";"0.70294106";"15:57";"13.35588213";"2.56197866";"720";"94.67106915";"80400000";"15:57";"73.3555116";"15:22";"106.683024";"6.45408635";"720"
"23/08/2015 17:00";"8.40470268";"80400000";"16:04";"2.57745057";"16:48";"15.9333327";"2.93708056";"720";"92.9804064";"80400000";"16:02";"58.6727505";"16:53";"109.24665885";"7.58052719";"720"
"23/08/2015 18:00";"13.50232794";"80400000";"17:17";"3.74901901";"17:33";"58.8127376";"6.60364074";"720";"85.7008509";"80400000";"17:32";"35.36678145";"17:14";"100.8565068";"8.10646704";"720"
"23/08/2015 19:00";"24.69437864";"80400000";"18:16";"2.10882319";"18:24";"67.4823192";"9.24505345";"720";"75.3251751";"80400000";"18:24";"26.5105176";"18:07";"98.5259478";"11.08133124";"720"
"23/08/2015 20:00";"18.15117813";"80400000";"19:55";"5.15490305";"19:00";"35.6156844";"7.18479888";"720";"80.27510925";"80400000";"19:15";"63.8000601";"19:50";"95.0300295";"6.01407114";"720"
"23/08/2015 21:00";"13.26150581";"80400000";"20:06";"4.68627376";"20:56";"23.9";"6.01833166";"720";"75.58023585";"80400000";"20:56";"50.04954255";"20:00";"92.93250645";"11.04320081";"720"
"23/08/2015 22:00";"29.64783528";"80400000";"21:31";"18.27647149";"21:40";"76.62057024";"9.4893669";"720";"55.22864235";"80400000";"21:32";"17.18814395";"21:06";"72.656304";"9.86046306";"720"
"23/08/2015 23:00";"28.22698984";"80400000";"22:52";"14.76176426";"22:33";"48.73724328";"7.92093035";"720";"50.82930825";"80400000";"22:28";"23.7138069";"22:51";"68.2281621";"9.71646995";"720"
"24/08/2015 00:00";"17.34214401";"80400000";"23:59";"11.48137262";"23:00";"30.46077944";"4.99132762";"720";"57.37051425";"80400000";"23:00";"39.0957357";"23:22";"65.4314514";"4.65193901";"720"
"24/08/2015 01:00";"12.16543842";"80400000";"00:11";"6.56078518";"00:44";"20.61960072";"2.46545326";"720";"55.0198656";"80400000";"00:43";"45.15528885";"00:05";"67.5289944";"5.03447427";"720"
"24/08/2015 02:00";"13.0476945";"80400000";"01:47";"8.66960837";"01:20";"17.33921482";"1.75225622";"720";"48.8725923";"80400000";"01:16";"39.0957357";"01:28";"59.60499405";"4.19056932";"720"
"24/08/2015 03:00";;;;;;;;;"48.71265315";"80400000";"02:26";"36.7651368";"02:59";"65.4314514";"6.31863582";"720"
"24/08/2015 04:00";"5.14644054";"80400000";"03:06";"1.64019582";"03:59";"14.99607794";"2.54905737";"720";"57.6909711";"81400000";"03:31";"44.68917705";"03:41";"68.46123795";"5.09278413";"720"
"24/08/2015 05:00";"17.74047862";"80400000";"04:05";"8.90392206";"04:52";"30.92941064";"5.41685852";"720";;;;;;;;
"24/08/2015 06:00";"26.51454528";"80400000";"05:52";"9.37254943";"05:23";"59.0470532";"11.07252393";"720";"48.3162267";"80400000";"05:23";"15.23285841";"05:51";"76.67824395";"15.89114657";"720"
"24/08/2015 07:00";"30.00321872";"80400000";"06:23";"9.84117681";"06:03";"70.7627376";"12.29916562";"720";"54.50976405";"80400000";"06:24";"16.40102069";"06:47";"74.8091883";"9.81570125";"720"
"24/08/2015 08:00";"20.2821136";"80400000";"07:20";"10.77843156";"07:50";"52.72058936";"8.36528489";"720";"66.5661675";"80400000";"07:55";"39.9979146";"07:47";"81.11727855";"7.8058764";"720"
"24/08/2015 09:00";"22.69880512";"80400000";"08:17";"7.7323517";"08:11";"46.8627376";"6.02389366";"720";"69.3454419";"80400000";"08:29";"37.4279556";"08:09";"88.1262522";"5.8637439";"720"
"24/08/2015 10:00";"29.17140312";"80400000";"09:57";"8.20098099";"09:59";"58.3441064";"8.12111102";"720";"66.7141566";"80400000";"09:58";"39.53062575";"09:44";"76.210995";"7.07237475";"720"
"24/08/2015 11:00";"27.42609128";"80400000";"10:59";"15.69901901";"10:03";"58.3441064";"6.33192451";"720";"68.64485775";"80400000";"10:09";"55.65130305";"10:58";"80.65000965";"5.00734028";"720"
"24/08/2015 12:00";"16.92070479";"80400000";"11:30";"8.66960837";"11:16";"25.07155888";"3.34474573";"720";"75.9656898";"80400000";"11:34";"66.3984279";"11:24";"84.3881409";"3.84994701";"720"
"24/08/2015 13:00";"9.86460837";"80400000";"12:39";"3.04607794";"12:05";"19.21372624";"4.01882706";"720";"77.38371585";"80400000";"12:03";"59.8567032";"12:39";"90.6962112";"5.75518199";"720"
"24/08/2015 14:00";"8.25565463";"80400000";"13:09";"4.45196007";"13:58";"13.35588213";"1.81651472";"720";"79.734963";"80400000";"13:12";"68.26748355";"13:44";"89.99530785";"4.45424448";"720"
"24/08/2015 15:00";"13.81279468";"80400000";"14:09";"4.92058745";"14:50";"22.0254752";"3.85699538";"720";"73.2000612";"80400000";"14:47";"63.3612";"14:07";"86.490831";"5.29272303";"720"
"24/08/2015 16:00";"17.30309141";"80400000";"15:59";"11.48137262";"15:12";"37.02155888";"3.32188012";"720";"68.1928506";"80400000";"15:00";"57.98764755";"15:40";"77.6128017";"4.05031883";"720"
"24/08/2015 17:00";"22.67668328";"80400000";"16:12";"11.24705894";"17:00";"31.39802272";"5.52416378";"720";"59.5263711";"80400000";"16:56";"48.40869495";"16:10";"72.70647825";"5.07368999";"720"
"24/08/2015 18:00";"39.05162488";"80400000";"17:12";"24.13429648";"17:09";"70.9970532";"7.81912974";"720";"46.2972468";"80400000";"17:51";"36.72705225";"17:06";"58.6885509";"4.49738835";"720"
"24/08/2015 19:00";"39.30840648";"80400000";"18:06";"23.1970532";"18:07";"75.21469576";"7.2345778";"720";"40.126233";"80400000";"18:58";"0.0";"18:05";"52.1468262";"6.10571546";"720"
"24/08/2015 20:00";"24.84733864";"80400000";"19:54";"10.77843156";"19:22";"58.578422";"7.61100471";"720";"44.09526555";"80400000";"19:22";"25.7463129";"19:48";"55.1840541";"6.55114908";"720"
"24/08/2015 21:00";"22.38735944";"80400000";"20:24";"9.84117681";"20:05";"46.1597908";"6.42237932";"720";"40.77929625";"80400000";"20:05";"22.4754705";"20:20";"55.1840541";"7.46713338";"720"
"24/08/2015 22:00";"21.311152";"80400000";"21:50";"5.8578422";"21:10";"65.84214824";"8.37639743";"720";"39.1110972";"80400000";"21:16";"24.81179505";"21:47";"58.45487655";"7.08289239";"720"
"24/08/2015 23:00";"9.29476927";"80400000";"22:50";"1.8745095";"22:29";"20.38528512";"4.4832098";"720";"49.9584708";"80400000";"22:30";"25.97994735";"22:59";"66.16479345";"8.10894084";"720"
"25/08/2015 00:00";"1.51718156";"80400000";"23:58";"0.0";"23:08";"6.0921578";"1.41786081";"720";"62.15049435";"80400000";"23:18";"56.8194753";"23:05";"67.09929135";"1.92748721";"720"
"25/08/2015 01:00";"0.42708153";"80400000";"01:00";"0.0";"00:12";"3.04607794";"0.61854156";"705";"63.78140685";"80400000";"00:28";"57.0530898";"00:41";"70.13655915";"2.805369";"705"
