"NetC";"ARPA Sicilia";;;;;;;;;;;;;;;
"Stat";"Termini";;;;;;;;;;;;;;;
"Parm";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"NO2";"O3";"O3";"O3";"O3";"O3";"O3";"O3";"O3"
"PtId";"4";"4";"4";"4";"4";"4";"4";"4";"6";"6";"6";"6";"6";"6";"6";"6"
"Unit";"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";;"ug/m3 293K";;;"ug/m3 293K";;"ug/m3 293K";"ug/m3 293K";
"Field";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp";"Aver";"SWrd";"MinT";"Min";"MaxT";"Max";"Sigma";"Samp"
"28/08/2015 05:00";"1.42132535";"80400000";"04:13";"0.0";"04:59";"3.39960101";"0.94253952";"720";;;;;;;;
"28/08/2015 06:00";"4.17743702";"80400000";"05:09";"1.78096108";"05:49";"8.24619597";"1.49911507";"720";"50.80409145";"80400000";"05:57";"36.4053186";"05:33";"61.8136386";"5.60599788";"720"
"28/08/2015 07:00";"5.59286959";"80400000";"06:12";"0.0";"06:30";"8.94656157";"2.38955833";"720";"46.5936639";"80400000";"06:30";"37.46400525";"06:39";"59.16693195";"5.38609901";"720"
"28/08/2015 08:00";"5.91745071";"80400000";"07:59";"2.02063602";"07:31";"10.97303683";"2.23443586";"720";"62.188938";"80400000";"07:27";"39.84603525";"07:59";"76.1058186";"8.81877581";"720"
"28/08/2015 09:00";"1.25541538";"80400000";"08:29";"0.0";"08:50";"3.87584006";"1.05661709";"720";"85.173333";"80400000";"08:57";"72.13574865";"08:15";"92.78000865";"4.70499204";"720"
"28/08/2015 10:00";"2.33273369";"80400000";"09:10";"1.1054706";"09:18";"3.87273114";"0.57595941";"720";"84.5513718";"80400000";"09:30";"67.37168865";"09:09";"93.30936195";"5.60609763";"720"
"28/08/2015 11:00";"1.80040421";"80400000";"10:31";"0.64788694";"10:21";"2.95756573";"0.44574647";"720";"81.7135242";"80400000";"10:56";"66.0483453";"10:50";"94.3680486";"5.63098526";"720"
"28/08/2015 12:00";"0.8935732";"80400000";"12:00";"0.0";"11:15";"2.73033026";"0.767668";"720";"88.33135815";"80400000";"11:48";"70.8124053";"11:39";"100.72010865";"8.00253552";"720"
"28/08/2015 13:00";"0.314763";"80400000";"12:59";"0.0";"12:35";"1.34825445";"0.36284024";"720";"87.0080148";"80400000";"12:39";"71.6064153";"12:29";"100.72010865";"7.20369762";"720"
"28/08/2015 14:00";"0.1382701";"80400000";"14:00";"0.0";"13:18";"0.89067078";"0.21682271";"720";"85.31707275";"80400000";"13:05";"72.92975865";"13:22";"103.8961686";"5.39179074";"720"
"28/08/2015 15:00";"0.00053727";"80400000";"15:00";"0.0";"14:19";"0.19652301";"0.0101814";"720";"85.7905062";"80400000";"14:59";"66.5776986";"14:18";"97.0147353";"5.97870578";"720"
"28/08/2015 16:00";"0.09879878";"80400000";"16:00";"0.0";"15:03";"0.88445296";"0.16894623";"720";"83.6635968";"80400000";"15:43";"63.9310119";"15:37";"95.16203865";"7.43175804";"720"
"28/08/2015 17:00";"0.03877154";"80400000";"16:58";"0.0";"16:58";"0.88756187";"0.13747662";"720";"84.19699995";"80400000";"16:58";"61.5489819";"16:10";"95.42673525";"6.6115896";"720"
"28/08/2015 18:00";"0.66744478";"80400000";"18:00";"0.0";"17:16";"2.26341986";"0.50880232";"720";"84.61459335";"80400000";"17:13";"71.3417586";"17:32";"92.51535195";"4.55960642";"720"
"28/08/2015 19:00";"1.24436019";"80400000";"18:25";"0.0";"18:39";"2.95756573";"0.81569935";"720";"81.89620635";"80400000";"18:59";"68.6950719";"18:21";"89.6039886";"3.47077133";"720"
"28/08/2015 20:00";"2.3680923";"80400000";"19:15";"0.0";"20:00";"5.49759081";"1.4330115";"720";"79.8821541";"80400000";"19:59";"64.72500195";"19:30";"89.339292";"6.28532531";"720"
"28/08/2015 21:00";"3.73005962";"80400000";"20:40";"1.56927209";"20:02";"5.72482818";"1.13361333";"720";"66.97141185";"80400000";"20:55";"56.52024525";"20:40";"75.57648525";"4.17760382";"720"
"28/08/2015 22:00";"2.53087807";"80400000";"21:45";"1.1054706";"21:00";"5.03378932";"0.66811016";"720";"67.6907889";"80400000";"21:31";"45.1394286";"21:40";"80.8698786";"8.11141664";"720"
"28/08/2015 23:00";"1.10244582";"80400000";"22:22";"0.0";"22:33";"2.26341986";"0.46141531";"720";"62.8421808";"80400000";"22:56";"49.6388319";"22:01";"84.3105753";"9.26622239";"720"
"29/08/2015 00:00";"0.8817513";"80400000";"00:00";"0.0";"23:17";"2.26341986";"0.69606169";"720";"55.78688325";"80400000";"23:17";"45.6687819";"23:54";"64.98965865";"5.15309298";"720"
"29/08/2015 01:00";"0.27973516";"80400000";"00:54";"0.0";"00:35";"1.56927209";"0.31966919";"720";"61.08763815";"80400000";"00:03";"56.78490195";"00:18";"67.37168865";"2.13635972";"720"
"29/08/2015 02:00";"0.12309265";"80400000";"02:00";"0.0";"01:01";"0.87512431";"0.16919862";"720";"61.3350381";"80400000";"01:07";"56.52024525";"01:42";"66.0483453";"2.27634089";"720"
"29/08/2015 03:00";;;;;;;;;"56.39711385";"80400000";"02:32";"50.69751855";"02:58";"63.66633525";"2.36730491";"720"
"29/08/2015 04:00";"0.14274992";"80400000";"04:00";"0.0";"03:48";"0.92406004";"0.23520659";"720";"59.85325185";"81400000";"03:54";"54.4028919";"03:15";"66.0483453";"3.2251968";"720"
"29/08/2015 05:00";"0.08404578";"80400000";"04:56";"0.0";"04:59";"0.70014572";"0.16295976";"720";;;;;;;;
"29/08/2015 06:00";"1.63636034";"80400000";"05:05";"0.0";"05:55";"3.47435065";"0.82449646";"720";"57.74533485";"80400000";"05:35";"49.30692375";"05:06";"75.6880257";"5.78770847";"720"
"29/08/2015 07:00";"3.13598974";"80400000";"06:22";"1.38279282";"06:05";"5.32836542";"0.78109598";"720";"52.43839545";"80400000";"07:00";"45.30978165";"06:41";"58.10064435";"2.73010563";"720"
"29/08/2015 08:00";"2.79432299";"80400000";"07:24";"0.46805186";"07:15";"4.87781027";"1.0015056";"720";"63.25360965";"80400000";"07:11";"38.64787815";"08:00";"78.6192792";"11.17619748";"720"
"29/08/2015 09:00";"1.10925254";"80400000";"08:43";"0.0";"08:10";"2.55007073";"0.57467454";"720";"85.46992965";"80400000";"08:49";"73.8227406";"08:52";"93.2754669";"5.03459597";"720"
"29/08/2015 10:00";"0.93362386";"80400000";"09:37";"0.0";"09:16";"2.32070338";"0.5538108";"720";"91.6840155";"80400000";"09:28";"73.8227406";"09:25";"99.67089825";"4.27071845";"720"
"29/08/2015 11:00";"1.00386501";"80400000";"10:47";"0.0";"10:18";"2.78488918";"0.60685159";"720";"88.46446455";"80400000";"10:43";"71.15795925";"10:54";"99.67089825";"5.67427077";"720"
"29/08/2015 12:00";"0.72533441";"80400000";"11:44";"0.0";"11:01";"1.85788084";"0.39495228";"720";"82.26073275";"80400000";"11:37";"66.89432505";"11:01";"95.67375615";"7.29642921";"720"
"29/08/2015 13:00";"0.2129815";"80400000";"12:59";"0.0";"12:36";"1.16432961";"0.2401797";"720";"78.79398135";"80400000";"12:39";"56.2352994";"12:02";"95.1407919";"8.47086975";"720"
"29/08/2015 14:00";"0.00508018";"80400000";"14:00";"0.0";"13:27";"0.46669052";"0.0376186";"720";"77.93497425";"80400000";"13:49";"61.0318779";"13:04";"97.272609";"7.57319955";"720"
"29/08/2015 15:00";"0.00298081";"80400000";"15:00";"0.0";"14:53";"0.46669052";"0.0287125";"720";"73.98850515";"80400000";"14:42";"58.3671165";"14:36";"89.01185265";"6.59838669";"720"
"29/08/2015 16:00";"0.00039578";"80400000";"16:00";"0.0";"15:02";"0.23459666";"0.00874549";"720";"75.18434805";"80400000";"15:39";"60.2324415";"15:28";"90.34423335";"6.74868002";"720"
"29/08/2015 17:00";"0.11930689";"80400000";"16:59";"0.0";"16:29";"0.93087441";"0.21453596";"720";"76.62848865";"80400000";"16:25";"63.43016715";"16:59";"93.80843115";"7.07895825";"720"
"29/08/2015 18:00";"1.50800587";"80400000";"17:01";"0.0";"17:28";"3.24907307";"0.83670841";"720";"84.48655425";"80400000";"17:25";"65.5619643";"17:31";"97.8055533";"6.54005688";"720"
"29/08/2015 19:00";"1.97237714";"80400000";"18:29";"0.23187206";"18:59";"5.10853896";"1.03465968";"720";"86.39481165";"80400000";"18:59";"76.2210099";"18:12";"94.07488335";"4.30293371";"720"
"29/08/2015 20:00";"8.82331214";"80400000";"19:58";"4.17608142";"19:09";"14.15605795";"2.32210106";"720";"58.27309215";"80400000";"19:24";"45.30978165";"19:02";"77.28691845";"5.9696385";"720"
"29/08/2015 21:00";"4.92892186";"80400000";"20:58";"3.01289136";"20:13";"6.49973119";"0.87241501";"720";"60.6706632";"80400000";"20:11";"55.43588295";"20:44";"66.89432505";"2.55373367";"720"
"29/08/2015 22:00";"3.65895998";"80400000";"21:41";"2.31661553";"21:06";"5.33654305";"0.61206753";"720";"61.1125557";"80400000";"21:49";"56.50177155";"21:31";"64.7625279";"1.7389637";"720"
"29/08/2015 23:00";"1.55402389";"80400000";"23:00";"0.45714964";"22:02";"3.47844042";"0.68131252";"720";"62.44272195";"80400000";"22:02";"58.10064435";"22:57";"66.62787285";"1.84482039";"720"
"30/08/2015 00:00";"1.02386835";"80400000";"00:00";"0.0";"23:21";"2.31797878";"0.61013258";"720";"62.54079615";"80400000";"00:00";"54.3699744";"23:33";"69.02614215";"3.1766006";"720"
"30/08/2015 01:00";"0.43901623";"80400000";"00:54";"0.0";"00:43";"1.39369695";"0.330776";"720";"63.96199425";"80400000";"00:01";"49.5733959";"00:58";"70.3585428";"5.37184274";"720"
"30/08/2015 02:00";"0.95552774";"80400000";"02:00";"0.0";"01:06";"2.31797878";"0.46369824";"720";"63.28433265";"80400000";"01:20";"59.43302505";"01:47";"67.6937814";"1.59957105";"720"
"30/08/2015 03:00";;;;;;;;;"61.3557063";"80400000";"02:39";"57.0347358";"02:00";"66.09492855";"1.80928944";"720"
"30/08/2015 04:00";"0.57407418";"80400000";"04:00";"0.0";"03:17";"1.74231956";"0.45227404";"720";"58.11580635";"81400000";"04:00";"46.64216235";"03:37";"66.89432505";"4.52887943";"720"
"30/08/2015 05:00";"0.63746271";"80400000";"04:39";"0.0";"04:57";"1.74231956";"0.50061896";"720";;;;;;;;
"30/08/2015 06:00";"1.03041695";"80400000";"05:56";"0.0";"05:39";"3.1345806";"0.77136963";"720";"61.65493635";"80400000";"05:59";"45.0283071";"05:31";"69.8702865";"5.11559297";"720"
"30/08/2015 07:00";"5.53907356";"80400000";"06:07";"0.12386318";"06:15";"9.64107836";"2.4433295";"720";"52.40966745";"80400000";"06:10";"34.98577635";"07:00";"63.2633652";"6.62843139";"720"
"30/08/2015 08:00";"3.55848438";"80400000";"07:19";"1.97093358";"07:50";"5.22599886";"0.84791082";"720";"72.0380934";"80400000";"07:07";"61.6776993";"07:51";"84.4054974";"6.77222301";"720"
"30/08/2015 09:00";"2.58495708";"80400000";"08:59";"0.57867254";"08:27";"3.83373782";"0.86329859";"720";"89.7049755";"80400000";"08:18";"78.06285375";"08:58";"107.66183085";"8.72233751";"720"
"30/08/2015 10:00";"1.21281219";"80400000";"09:38";"0.0";"09:17";"2.67251138";"0.59656503";"720";"101.4337002";"80400000";"10:00";"87.31251165";"09:33";"109.7760321";"5.54490101";"720"
"30/08/2015 11:00";"0.83328593";"80400000";"10:35";"0.0";"10:53";"1.97819535";"0.41950618";"720";"94.7944998";"80400000";"10:01";"76.2129102";"10:16";"106.60472025";"6.84238517";"720"
"30/08/2015 12:00";"0.09055232";"80400000";"12:00";"0.0";"11:08";"1.05163442";"0.16442244";"720";"98.41249215";"80400000";"11:08";"78.32711145";"11:33";"107.66183085";"6.7016459";"720"
"30/08/2015 13:00";"0.00530389";"80400000";"13:00";"0.0";"12:37";"0.35489779";"0.03606414";"720";"101.3265288";"80400000";"12:03";"77.7985761";"12:59";"112.68304635";"8.9474972";"720"
"30/08/2015 14:00";"0.0";"80400000";"14:00";"0.0";"14:00";"0.0";"0.0";"720";"103.53764715";"80400000";"13:58";"76.74148545";"13:17";"112.68304635";"7.83761286";"720"
"30/08/2015 15:00";"0.00198466";"80400000";"15:00";"0.0";"14:31";"0.1202323";"0.01525011";"720";"91.56517335";"80400000";"14:12";"78.32711145";"14:04";"105.54760965";"6.65094896";"720"
"30/08/2015 16:00";"0.0";"80400000";"16:00";"0.0";"16:00";"0.0";"0.0";"720";"87.35987295";"80400000";"15:22";"63.7919205";"15:06";"99.7335213";"5.88077522";"720"
"30/08/2015 17:00";"0.0";"80400000";"17:00";"0.0";"17:00";"0.0";"0.0";"720";"89.14336305";"80400000";"16:31";"73.305876";"16:53";"98.14787535";"5.4866909";"720"
"30/08/2015 18:00";"0.08469204";"80400000";"18:00";"0.0";"17:48";"1.28024843";"0.23932313";"720";"97.44240345";"80400000";"17:43";"89.42673285";"17:58";"105.8118873";"3.78259382";"720"
"30/08/2015 19:00";"0.28093398";"80400000";"18:55";"0.0";"18:59";"6.62310108";"0.9761238";"720";"102.30214365";"80400000";"19:00";"68.0203629";"18:32";"109.7760321";"8.25418682";"720"
"30/08/2015 20:00";"8.24269318";"80400000";"19:54";"4.52926223";"19:04";"11.73249662";"1.67958302";"720";"66.13554675";"80400000";"19:20";"56.9207415";"19:15";"78.59140905";"5.30346611";"720"
"30/08/2015 21:00";"4.91451876";"80400000";"20:56";"2.20560098";"20:46";"8.24760702";"1.27800566";"720";"77.463456";"80400000";"20:01";"68.54889825";"20:54";"89.6910105";"3.88880762";"720"
"30/08/2015 22:00";"3.25364084";"80400000";"21:59";"1.04679323";"21:24";"5.22841945";"1.02178427";"720";"81.92385705";"80400000";"21:03";"74.098689";"21:10";"88.10536455";"2.48707872";"720"
"30/08/2015 23:00";"1.2570769";"80400000";"22:59";"0.0";"22:27";"2.44268516";"0.4207356";"720";"84.7644777";"80400000";"22:36";"79.6484997";"22:59";"90.4838634";"2.0405279";"720"
"31/08/2015 00:00";"1.18329474";"80400000";"23:00";"0.11539302";"23:36";"2.20801966";"0.44875405";"720";"85.5323133";"80400000";"23:35";"80.96988795";"23:08";"92.333787";"2.63115762";"720"
"31/08/2015 01:00";"0.8061795";"80400000";"00:51";"0.0";"00:39";"1.97456446";"0.43962807";"720";"84.30600675";"80400000";"00:22";"79.38422205";"00:27";"90.4838634";"2.2249836";"720"
"31/08/2015 02:00";"0.13923184";"80400000";"01:59";"0.0";"01:56";"1.05163442";"0.22977651";"720";"72.3269295";"80400000";"01:16";"62.4705522";"01:00";"80.7056103";"4.37402952";"720"
"31/08/2015 03:00";;;;;;;;;"80.3756373";"80400000";"02:00";"72.77730075";"02:37";"85.1983104";"3.03286085";"720"
"31/08/2015 04:00";"0.75535663";"80400000";"03:17";"0.0";"03:43";"1.56185353";"0.33164405";"720";"78.73309395";"81400000";"03:40";"72.77730075";"03:55";"82.5555339";"1.91626334";"720"
"31/08/2015 05:00";"1.22838543";"80400000";"04:00";"0.0";"04:19";"2.02475829";"0.32366145";"720";;;;;;;;
"31/08/2015 06:00";"2.96364398";"80400000";"05:07";"0.39858317";"05:58";"5.49453734";"1.18586064";"720";"68.8780533";"80400000";"05:55";"62.368488";"05:01";"76.13580345";"2.8072443";"720"
"31/08/2015 07:00";"7.10857318";"80400000";"06:00";"4.56271841";"06:57";"9.88812023";"1.10056823";"720";"62.45185905";"80400000";"06:56";"54.57567885";"06:08";"74.3175006";"3.94601025";"720"
"31/08/2015 08:00";"7.66129796";"80400000";"07:08";"3.63891266";"07:51";"12.42608035";"2.28229322";"720";"66.4864473";"80400000";"07:40";"51.9780891";"07:54";"81.5907918";"6.10204266";"720"
"31/08/2015 09:00";"6.29238435";"80400000";"08:59";"2.25620971";"08:03";"9.42521547";"1.7587532";"720";"88.49466885";"80400000";"08:00";"72.49915785";"09:00";"109.12544265";"9.14045958";"720"
"31/08/2015 10:00";"3.0082127";"80400000";"09:58";"0.87350867";"09:19";"5.03563822";"1.00521488";"720";"100.2643509";"80400000";"09:10";"83.6688636";"09:01";"111.46326345";"6.69670428";"720"
"31/08/2015 11:00";"2.37465046";"80400000";"10:52";"0.41060391";"10:12";"4.57674102";"1.13079886";"720";"101.87234085";"80400000";"10:26";"81.3310428";"10:48";"110.6839965";"5.1913112";"720"
"31/08/2015 12:00";"2.00567653";"80400000";"11:02";"0.87350867";"11:39";"3.19003242";"0.39580694";"720";"88.0595394";"80400000";"11:33";"69.6418191";"11:01";"102.37164945";"7.8599409";"720"
"31/08/2015 13:00";"0.74812927";"80400000";"13:00";"0.0";"12:01";"2.72712766";"0.67057282";"720";"81.68892585";"80400000";"12:48";"66.2649225";"12:01";"94.5788403";"5.28865124";"720"
"31/08/2015 14:00";"0.0957759";"80400000";"14:00";"0.0";"13:48";"0.64806475";"0.15195429";"720";"77.9339568";"80400000";"13:41";"66.52469145";"13:49";"89.6433699";"5.24766596";"720"
"31/08/2015 15:00";"0.11575057";"80400000";"14:53";"0.0";"14:58";"0.87751431";"0.18804902";"720";"76.32305415";"80400000";"14:58";"61.32947205";"14:05";"91.2019437";"7.31496875";"720"
"31/08/2015 16:00";"0.41681218";"80400000";"15:57";"0.0";"15:22";"1.34041907";"0.38487222";"690";"77.1018423";"80400000";"15:30";"60.8099541";"15:55";"93.2800155";"7.04698638";"690"
"31/08/2015 17:00";"0.54266384";"80400000";"16:54";"0.0";"16:02";"1.56986672";"0.33672806";"720";"81.19428555";"80400000";"16:06";"57.69282645";"16:51";"94.05932235";"8.91177672";"720"
"31/08/2015 18:00";"0.71863667";"80400000";"17:59";"0.0";"17:42";"2.03477526";"0.4591515";"720";"86.30579475";"80400000";"17:01";"65.48565555";"17:25";"94.83856935";"5.72871432";"720"
"31/08/2015 19:00";"0.89442978";"80400000";"18:33";"0.0";"18:56";"2.96058286";"0.7206175";"720";"85.2804645";"80400000";"18:54";"76.13580345";"18:10";"93.79953345";"3.73469985";"720"
"31/08/2015 20:00";"4.26900653";"80400000";"19:04";"0.64205534";"19:16";"6.20291614";"1.56742318";"720";"67.87111695";"80400000";"19:15";"53.5366629";"19:00";"87.3055092";"9.44368362";"720"
"31/08/2015 21:00";"2.53136946";"80400000";"20:26";"0.64005156";"20:01";"3.88238483";"0.75031851";"720";"87.18144015";"80400000";"20:08";"80.5517559";"20:47";"93.2800155";"3.3644897";"720"
"31/08/2015 22:00";"2.60228362";"80400000";"21:33";"1.3304021";"21:26";"4.11183439";"0.52736402";"720";"87.9589116";"80400000";"21:48";"81.0712938";"21:26";"91.9812306";"2.34853794";"720"
"31/08/2015 23:00";"2.12661053";"80400000";"22:07";"1.09494313";"22:25";"2.95457345";"0.36261654";"720";"87.68326245";"80400000";"22:54";"78.9931821";"22:23";"94.05932235";"3.6654953";"720"
"01/09/2015 00:00";"1.92913152";"80400000";"23:53";"0.86148793";"23:19";"3.18201923";"0.51163017";"720";"76.2635433";"80400000";"23:57";"68.86251225";"23:02";"83.9286525";"3.66670826";"720"
