"NetC";"ARPA Sicilia";;;;;;;
"Stat";"GELA exAutoparco";;;;;;;
"Parm";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene"
"05/09/2015 11:00";"0.60301795";"80400000";"10:08";"0.54067076";"10:38";"0.72905984";"0.07632687";"4"
"05/09/2015 12:00";"0.31963496";"80400000";"11:53";"0.09902021";"11:08";"0.68606718";"0.23216381";"4"
"05/09/2015 13:00";"0.07687503";"80400000";"12:53";"0.01712323";"12:38";"0.13605629";"0.04207736";"4"
"05/09/2015 14:00";"0.04717456";"80400000";"13:53";"0.02661896";"13:08";"0.06518665";"0.0149977";"4"
"05/09/2015 15:00";"0.12258613";"80400000";"14:38";"0.04521175";"14:08";"0.20607674";"0.05769238";"4"
"05/09/2015 16:00";"0.09339823";"80400000";"15:24";"0.05931449";"15:08";"0.1249415";"0.03036254";"4"
"05/09/2015 17:00";"0.08261803";"80400000";"16:08";"0.05418169";"16:38";"0.10695891";"0.02007863";"4"
"05/09/2015 18:00";"0.05798731";"80400000";"17:23";"0.04049491";"17:53";"0.08105083";"0.01464785";"4"
"05/09/2015 19:00";"0.11382061";"80400000";"18:53";"0.06655858";"18:23";"0.18922912";"0.04806952";"4"
"05/09/2015 20:00";"0.17130551";"80400000";"19:03";"0.06655858";"19:38";"0.25413305";"0.06643858";"5"
"05/09/2015 21:00";"0.22324879";"80400000";"20:53";"0.1581852";"20:23";"0.3013788";"0.05831173";"4"
"05/09/2015 22:00";"0.49938056";"80400000";"21:08";"0.16551777";"21:23";"0.71773351";"0.22739815";"4"
"05/09/2015 23:00";"0.29278515";"80400000";"22:23";"0.15620612";"22:08";"0.5135972";"0.13329616";"4"
"06/09/2015 00:00";"0.53786384";"80400000";"23:08";"0.20406207";"23:23";"0.79015205";"0.22900399";"4"
