"NetC";"ARPA Sicilia";;;;;;;
"Stat";"GELA exAutoparco";;;;;;;
"Parm";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene"
"13/09/2015 13:00";"0.29555952";"80400000";"12:24";"0.15590102";"12:39";"0.62959826";"0.19389817";"4"
"13/09/2015 14:00";"0.20423394";"80400000";"13:54";"0.11270496";"13:09";"0.27619788";"0.07283652";"4"
"13/09/2015 15:00";"0.07737438";"80400000";"14:39";"0.0407278";"14:09";"0.11007398";"0.0290262";"4"
"13/09/2015 16:00";"0.09015705";"80400000";"15:39";"0.05544684";"15:54";"0.1225607";"0.02389747";"4"
"13/09/2015 17:00";"0.06967264";"80400000";"16:09";"0.03863583";"16:54";"0.13074857";"0.03632216";"4"
"13/09/2015 18:00";"0.13754213";"80400000";"17:09";"0.06409948";"17:54";"0.23199499";"0.0564557";"5"
"13/09/2015 19:00";"0.17624305";"80400000";"18:39";"0.10344924";"18:09";"0.21069291";"0.04251874";"4"
"13/09/2015 20:00";"0.26040488";"80400000";"19:09";"0.12328684";"19:39";"0.49734656";"0.14160403";"4"
"13/09/2015 21:00";"0.36345749";"80400000";"20:54";"0.16757719";"20:09";"0.58462957";"0.15659868";"4"
"13/09/2015 22:00";"0.44454697";"80400000";"21:09";"0.20326067";"21:39";"0.55488334";"0.14242475";"4"
"13/09/2015 23:00";"0.33201084";"80400000";"22:54";"0.17885776";"22:09";"0.54335361";"0.13753603";"4"
"14/09/2015 00:00";"0.07245006";"80400000";"23:39";"0.04425781";"23:24";"0.10975261";"0.02367983";"4"
