"NetC";"ARPA Sicilia";;;;;;;
"Stat";"GELA exAutoparco";;;;;;;
"Parm";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene";"Benzene"
"28/08/2015 13:00";"0.32072824";"80400000";"12:49";"0.17254422";"12:19";"0.44529955";"0.09715503";"4"
"28/08/2015 14:00";"0.35783247";"80400000";"13:49";"0.29129016";"13:34";"0.4459128";"0.06697759";"4"
"28/08/2015 15:00";"0.97164383";"80400000";"14:04";"0.54823317";"14:34";"1.40763885";"0.31075147";"4"
"28/08/2015 16:00";"0.39556927";"80400000";"15:34";"0.22160328";"15:04";"0.57501994";"0.13038245";"4"
"28/08/2015 17:00";"0.26150121";"80400000";"16:49";"0.16819044";"16:34";"0.42210687";"0.09911479";"4"
"28/08/2015 18:00";"0.31428148";"80400000";"17:04";"0.25887328";"17:34";"0.3675977";"0.0430252";"4"
"28/08/2015 19:00";"0.43678014";"80400000";"18:19";"0.33453503";"18:49";"0.52820234";"0.07215818";"4"
"28/08/2015 20:00";"0.85019268";"80400000";"19:19";"0.38061632";"19:49";"1.28652229";"0.37526385";"4"
"28/08/2015 21:00";"1.34160911";"80400000";"20:49";"1.08218767";"20:04";"1.49298143";"0.16177012";"4"
"28/08/2015 22:00";"1.08564953";"80400000";"21:49";"0.98263557";"21:04";"1.20104039";"0.093564";"4"
"28/08/2015 23:00";"0.75235321";"80400000";"22:49";"0.48307907";"22:04";"0.91772758";"0.1724832";"4"
"29/08/2015 00:00";"0.62981895";"80400000";"23:04";"0.24131274";"23:34";"0.89893037";"0.24636011";"4"
